PDB_ID	CIF_PATH	FILE_SIZE_BYTES	SHA256	EXCLUDED
5IEM	/storage9920/home/tinghao.xia/pdb_data/5iem.cif	1630478	20fdb2b7b9c95f9850421a9e67fd0a264de2d2cf6a0f0da93ff3e58eaf3b28ff	False
5J01	/storage9920/home/tinghao.xia/pdb_data/5j01.cif	1918200	fc2d8d1f804e5c22a6743c98698497782f5d2c7343696ece9359372d81103645	False
5J02	/storage9920/home/tinghao.xia/pdb_data/5j02.cif	2006754	28dd5857b1460ac42060e67830c535095f82073d7a8ca2ec0547103d8f56c0d6	False
5K8H	/storage9920/home/tinghao.xia/pdb_data/5k8h.cif	59221	e37b705df234386de6f53e85919541f8cc489668fa4d81f310c1845b8b9de20a	False
5KH8	/storage9920/home/tinghao.xia/pdb_data/5kh8.cif	2628579	7748e54f76263e4b59357a2a66ab10b54eed8db5a20f8aecc4ecec80e38ff363	False
5KMZ	/storage9920/home/tinghao.xia/pdb_data/5kmz.cif	881825	4a535ba57e48d3167c067ef83e24dea8d95fa15e7943372b7da45462ce0e12d7	False
5KPY	/storage9920/home/tinghao.xia/pdb_data/5kpy.cif	262716	69eec058447d6edd218d0b98a70e322ac8dcbdc152a32e80f684afd69a0ba4eb	False
5KQE	/storage9920/home/tinghao.xia/pdb_data/5kqe.cif	2007394	4ff269b1db36be389d330758636033874bfa920e3123d5ec62384a192c51762a	False
5KRG	/storage9920/home/tinghao.xia/pdb_data/5krg.cif	212072	8d3beb4c2f279c20e27801561c521de5068ea2bfdaac357b36d10192168293d5	False
5KTJ	/storage9920/home/tinghao.xia/pdb_data/5ktj.cif	667840	d33b43635d84ae5da4947a9a38842c470adebe14d6e0e23dce136128456be395	False
5KVJ	/storage9920/home/tinghao.xia/pdb_data/5kvj.cif	182433	9709d48afa939bb84e6deca27de1253e14563ef6b0c4b1104408487a3fd9f2dd	False
5KX9	/storage9920/home/tinghao.xia/pdb_data/5kx9.cif	307331	d155de2d9726c318227f6a8da48a6d356cadd82e47953f103fbf3c00a05ecef5	False
5L00	/storage9920/home/tinghao.xia/pdb_data/5l00.cif	233860	d6184954c337bf4a042cd9dbea0d387a24c53a38353afc29253243bcc6aa3939	False
5L4O	/storage9920/home/tinghao.xia/pdb_data/5l4o.cif	381338	a43a47bb99da6832c8f1ef8d3405730b2921fb3b6ec7aecd208e27adcfdcae4e	False
5LQO	/storage9920/home/tinghao.xia/pdb_data/5lqo.cif	136281	c78cc23c09119c1026562db5fc22d91ebbf7987348b7cc0e42e3f0830a02a8d9	False
5LQT	/storage9920/home/tinghao.xia/pdb_data/5lqt.cif	158400	ae51e7c52788dcf346714b9e20524c85d342409acf963e843cb243d215c0a027	False
5LR3	/storage9920/home/tinghao.xia/pdb_data/5lr3.cif	141554	308e82a68aabfcfca47ffb7f6760c689029b42d33981f76fd730b045662a1219	False
5LR4	/storage9920/home/tinghao.xia/pdb_data/5lr4.cif	286114	0770708a2c1bb419241e7826c2aeb428384119e6942df55a4b61c5891d838b45	False
5LR5	/storage9920/home/tinghao.xia/pdb_data/5lr5.cif	218838	e2eb8d1efc0629a833d408aad63b63b58c9ac4ba8e11126ce15d6004995a4278	False
5LSN	/storage9920/home/tinghao.xia/pdb_data/5lsn.cif	861788	3074a4981b56e3d8d9a44d399ec2fc471584aa4878e96678f047a6fc50ee550c	False
5LWJ	/storage9920/home/tinghao.xia/pdb_data/5lwj.cif	1166031	2fc368c46447138d28751de028948280b4a73e618ad436b709cb44479e6f6f88	False
5LYS	/storage9920/home/tinghao.xia/pdb_data/5lys.cif	621678	3b860267f388d5351b1659cfd4d57ac1fccc0d32d88849cc0d26f10c4e6f4111	False
5LYU	/storage9920/home/tinghao.xia/pdb_data/5lyu.cif	614253	5554d33693833bad1b68a0f233389366c36b551fb7ecec6d8fa758f997658f91	False
5LYV	/storage9920/home/tinghao.xia/pdb_data/5lyv.cif	612081	94fa6eb1dd080f6a232e2df58da92d8fb24ce1cd8f6df729def3936c65e71403	False
5M0H	/storage9920/home/tinghao.xia/pdb_data/5m0h.cif	141448	2e6403ea0c0f3de67805f4a7618d4131e6c0c4897617f7120f45fc6a2f6ab638	False
5ML7	/storage9920/home/tinghao.xia/pdb_data/5ml7.cif	513663	65aeb18d13df4c2ae5f0a109762413f6ec49e2bdd41c667a6b774e2d533038bf	False
5MRX	/storage9920/home/tinghao.xia/pdb_data/5mrx.cif	251096	eb6412c7be8acfa9250430ec86b63eae31f41440fcb1c9bdd00233f17b1dc1ac	False
5MWI	/storage9920/home/tinghao.xia/pdb_data/5mwi.cif	187293	d5724b71b035571e3fcab88ade9c036eb4f2fccfa7f46d7dbaab7ad2c3129710	False
5N5C	/storage9920/home/tinghao.xia/pdb_data/5n5c.cif	2141029	b16807379af989855d14e24fc13d9286aaf4673b21050200b546ea0d87f2cb6a	False
5NDH	/storage9920/home/tinghao.xia/pdb_data/5ndh.cif	418176	4259afeb8ed30a51858c9f3a884af76b92cf1e4fd39c7e8cfb9ba60718d01099	False
5NDI	/storage9920/home/tinghao.xia/pdb_data/5ndi.cif	485225	ec7ca0c9b9f263e65d372264cfe67dbcc0d0686a73fc0b130ae3d4772af71cab	False
5NEF	/storage9920/home/tinghao.xia/pdb_data/5nef.cif	161280	5a7d284ded1046618c09c3325dd32d9a71633391344982705a95c5627f82d08c	False
5NEO	/storage9920/home/tinghao.xia/pdb_data/5neo.cif	152617	5ff56811fa0902baa413653ee13192f414c1bf8a4e5315aa79be44e7bdcacb97	False
5NEP	/storage9920/home/tinghao.xia/pdb_data/5nep.cif	164972	0d0bba51a3f39a45821ea7617ec1d065bb31c8bdd188474e6ae561e0279dcb68	False
5NEQ	/storage9920/home/tinghao.xia/pdb_data/5neq.cif	164391	19654667cddad33264b25cb701a1655b75ec216bdde973ea536029a3cc7d1a68	False
5NEX	/storage9920/home/tinghao.xia/pdb_data/5nex.cif	163849	ce002b5f4dd8c21442ebb488d68133edd85b7354fc0d9a0f5430df304434864d	False
5NOM	/storage9920/home/tinghao.xia/pdb_data/5nom.cif	153345	3e2a4800efca6ec6e0d05ee8a20a117b85e90b610067e540161557bec4b91d6d	False
5NQI	/storage9920/home/tinghao.xia/pdb_data/5nqi.cif	251277	1731f66785bfa99c1d5a0e0101f9d73c487e9720de5dd27df2c66a6cfc8e35aa	False
5NWQ	/storage9920/home/tinghao.xia/pdb_data/5nwq.cif	521612	10ed8307b632f975370bb07c41210590d59fe84f28f8521913d7f2531281b8c1	False
5NXT	/storage9920/home/tinghao.xia/pdb_data/5nxt.cif	170381	af081e012d2bf15260c57efbfed2d4b81efab3405d07c902ad40a3c504eb1b5e	False
5NY8	/storage9920/home/tinghao.xia/pdb_data/5ny8.cif	500939	bd5db139df7c679927eb97a9209c480bfce4a7b4da802e78786f73c883e81268	False
5NZ3	/storage9920/home/tinghao.xia/pdb_data/5nz3.cif	504046	b356326f883dd40d79046bc314a370711890abf5862a74524dbc2c9e12781519	False
5NZ6	/storage9920/home/tinghao.xia/pdb_data/5nz6.cif	273605	09e8bbf17b10eb489e54414863aa0c3901f56ae864d157eb549c207228e44546	False
5NZD	/storage9920/home/tinghao.xia/pdb_data/5nzd.cif	419059	c2d3bdf16cc3e85c6ad503807612436681971b78ab342c059f109d34a1c8e9b1	False
5O62	/storage9920/home/tinghao.xia/pdb_data/5o62.cif	389021	704e4ac3948946b480e99a5009751e78b30aa3697a7693ebed282a83088d1e23	False
5O69	/storage9920/home/tinghao.xia/pdb_data/5o69.cif	476714	27ae1ece7d7a68370e0d4360fc01d1312cb0556319a4be8bd82a6e8dfbacfad0	False
5OB3	/storage9920/home/tinghao.xia/pdb_data/5ob3.cif	358937	c64608f638bead4e5bcca5f162fc72953ed6f9af609b773e3b8a1f8c4a82bec2	False
5OR0	/storage9920/home/tinghao.xia/pdb_data/5or0.cif	729197	8757cfb04a15bf2233df0620c776b54d77d3aa49d5a9e3a79ee106d9da2559b1	False
5SWD	/storage9920/home/tinghao.xia/pdb_data/5swd.cif	605407	7d6bb5fb3b763b99728b64fd0b9d7c26c4ac8c170c50d29badf120636751dcbb	False
5SWE	/storage9920/home/tinghao.xia/pdb_data/5swe.cif	204886	fa09a7226a81d122a81937bdd24dc12b219896c768f9c7978d47b32e325d4976	False
5T3K	/storage9920/home/tinghao.xia/pdb_data/5t3k.cif	213279	ffd2c5e35acb62b1a66e1562ee56824c0cefee5cbfe57adbde17d93c8cf06983	False
5T83	/storage9920/home/tinghao.xia/pdb_data/5t83.cif	275507	a1bdc770fd7bc85dae2cd300fb4694c457dc988b16e3832e2276cb59c51c0971	False
5TDJ	/storage9920/home/tinghao.xia/pdb_data/5tdj.cif	152075	3edd94448ee37c1d69aadcb1a938dabcaee69af1a26644fac18cf2fb31e41ca1	False
5TDK	/storage9920/home/tinghao.xia/pdb_data/5tdk.cif	155052	2592efcdad5e571475bc6bd1a891b6d46ca556c69a38760458a036ee4665a7cd	False
5TGP	/storage9920/home/tinghao.xia/pdb_data/5tgp.cif	90843	ba04488de08c4acb62a3d3e647d536038a41927a95484b0c3a6b8fac56d22a53	False
5TKO	/storage9920/home/tinghao.xia/pdb_data/5tko.cif	184920	fd4291d8c9d8a2080eaf9dfa40206b5a63855b05970fae6af28332ddbd4f8bd5	False
5TPY	/storage9920/home/tinghao.xia/pdb_data/5tpy.cif	217159	df4132cac2d20eb4114d6a5942a04ba10e4acad766d4b2363a3622db6d31eb1b	False
5U3G	/storage9920/home/tinghao.xia/pdb_data/5u3g.cif	365153	956c0be35fc502cd7cef4412f9e1df943374c74823ecd85c4e147d8ae630a9d2	False
5UED	/storage9920/home/tinghao.xia/pdb_data/5ued.cif	140609	c5fde2cac57d9c1d393b1fe877187c1618a8146c18d414618d474615d0b11c98	False
5UEE	/storage9920/home/tinghao.xia/pdb_data/5uee.cif	145993	b3f1e7c8acf310af6284a615f9a395b11a5d57c125e6895783afcce15c2571cd	False
5UEF	/storage9920/home/tinghao.xia/pdb_data/5uef.cif	124439	839ff71618b9871d45a28a96162770e91c58c3f2be2300ffec8597c3af242dcf	False
5UEG	/storage9920/home/tinghao.xia/pdb_data/5ueg.cif	224745	ef66da017f483e58d87e4b0cbd3486f81f162f8bba50c1d44c43eae63327737f	False
5UF3	/storage9920/home/tinghao.xia/pdb_data/5uf3.cif	534563	ec48e339d82d0780c35043323b01dfd4c9d0861cb0e7976e31c4e5a0b329144e	False
5UNE	/storage9920/home/tinghao.xia/pdb_data/5une.cif	288219	b3e78e143f70f36a103c1a3de634a7d508fcb998a1be48d428979f3768d5875c	False
5UX3	/storage9920/home/tinghao.xia/pdb_data/5ux3.cif	139127	a88c1c7d9b58619f20951d829ffdacd90022f2a80d3abc70b1c04f99dc61f71f	False
5UZ6	/storage9920/home/tinghao.xia/pdb_data/5uz6.cif	283567	754098e2d453480cda2fe2804693dc96c6784ffa8ae6ea9c636b2b01f032fa27	False
5UZA	/storage9920/home/tinghao.xia/pdb_data/5uza.cif	452216	1264eb0aa68b88ad3cee9261fc8d9083e719de2f0d2c36c8de89c5087ffe4409	False
5UZT	/storage9920/home/tinghao.xia/pdb_data/5uzt.cif	891714	2f0010957d635b67b6a5814b116af79d1681938331987e236a0bf8098a0712c6	False
5V0H	/storage9920/home/tinghao.xia/pdb_data/5v0h.cif	140756	dd9d69dbda74249757611935fa8feb50f4ba2ca5191e877987a24a07a772aee2	False
5V0J	/storage9920/home/tinghao.xia/pdb_data/5v0j.cif	150487	588f4d64101e0233310d640310fbfbbe0d4eaa093327adb0281b3dd7c3bc3d5f	False
5V0K	/storage9920/home/tinghao.xia/pdb_data/5v0k.cif	106095	4083e60adb65f3f0b3d71a5eccd81bc54bc7ae63371e922e3aca1da6bcede788	False
5V0O	/storage9920/home/tinghao.xia/pdb_data/5v0o.cif	135432	37968163dae733718eabea33e989aa2d10cbb975f55012e48e97cc7aa6da0620	False
5V16	/storage9920/home/tinghao.xia/pdb_data/5v16.cif	1233985	4e93a136d64b924e39b786a6839bf32603c254833c7b1e3ac8a51bc0d353a9ef	False
5V17	/storage9920/home/tinghao.xia/pdb_data/5v17.cif	1237214	b718da976d864b6eb5030488140b91cc1fbe6f83f611d374b98df4b51a359247	False
5V1K	/storage9920/home/tinghao.xia/pdb_data/5v1k.cif	189692	00f0c359d6562e82b4ce69a423827d7e37335eab28c170ae2cda4aa470862c93	False
5V1L	/storage9920/home/tinghao.xia/pdb_data/5v1l.cif	366932	7799465e7f8e0285d58cf2232a63d4aa09af57fcc98e48ea2317a2e75c73bee1	False
5V2H	/storage9920/home/tinghao.xia/pdb_data/5v2h.cif	289350	b752c2ec6f21d6ce81cde5f0ce87086f3d822034fa25bd6bedc8b04ae4fe1a04	False
5V2R	/storage9920/home/tinghao.xia/pdb_data/5v2r.cif	2959591	1f38e522b9dd1781284a4205d3a05cc09c55e8911174fbfaf2258230bf92fdd5	False
5V3F	/storage9920/home/tinghao.xia/pdb_data/5v3f.cif	348802	b11a2ecb9f204738653ad9e572feb80007cd95e67223438c22630e87f2fa7f4a	False
5V3I	/storage9920/home/tinghao.xia/pdb_data/5v3i.cif	468485	fde9e73fd6e8814c56ffaa3792a04053d2faf3a52c6e43786a3e0ad1209eb97e	False
5V9Z	/storage9920/home/tinghao.xia/pdb_data/5v9z.cif	131455	2c3ab9706c881bf83c6986fa836635ec84e71576573eea288af275638052d62e	False
5VCF	/storage9920/home/tinghao.xia/pdb_data/5vcf.cif	130057	f641894c16a629549cf74b1918ca876c1d4e324d0da1944faf8370bef10ed776	False
5VCI	/storage9920/home/tinghao.xia/pdb_data/5vci.cif	130563	0dc9462d5957763d2a876d026d36ed57e2602e38e02bbdba2e82fcc3585f760c	False
5VGW	/storage9920/home/tinghao.xia/pdb_data/5vgw.cif	128461	7d00860c32c4c3013990793e16bace69e6d8bde28f6ff302507af85644a1f1a2	False
5VH7	/storage9920/home/tinghao.xia/pdb_data/5vh7.cif	1770754	6ff0370bb1d9ff765c120fff66619107c9bf6daaab71584c7211fa57b7595fc7	False
5VH8	/storage9920/home/tinghao.xia/pdb_data/5vh8.cif	1717026	9cd31601c28124a30536a180fba4762d9e90f8108e9686a0248c7fd6012f6e12	False
5VJ9	/storage9920/home/tinghao.xia/pdb_data/5vj9.cif	249524	12ef87ad371ec0ea605ef73c5bfb68e0a6b60976516d1aba64b5635e8ae03a6e	False
5VJB	/storage9920/home/tinghao.xia/pdb_data/5vjb.cif	222393	4f5951149ac0a9e3ab8d11c08b08170ab3c2acd3cc591e5be0a48067408bb5cf	False
5VR4	/storage9920/home/tinghao.xia/pdb_data/5vr4.cif	238885	0be160528af852e567c7d59105ce4bfdf81321e322fa77d07866b264033fec04	False
5WQ1	/storage9920/home/tinghao.xia/pdb_data/5wq1.cif	1321219	0ba96b9e3b8dff26ae70e5501021e423386eb05afb5c08a1a0f50b5f4e3ea905	False
5XI1	/storage9920/home/tinghao.xia/pdb_data/5xi1.cif	716278	9a2eebf73bfcb1d51572914bec713186499804da9748617d9511a2e344afd025	False
5XWG	/storage9920/home/tinghao.xia/pdb_data/5xwg.cif	89924	94e4ce4dc8065e764d17e8a2da83e48350f402a8559f646d1824198f4d50a9c0	False
5XZ1	/storage9920/home/tinghao.xia/pdb_data/5xz1.cif	255293	8c6a3c88fb04516434fce2fb3320d62a604baea0a48784bff89a7fb6c92a2bb3	False
5Z1H	/storage9920/home/tinghao.xia/pdb_data/5z1h.cif	159559	d8d7c51fe628bf6c889378436c5c9cf8c5ba143d06cee4098c88452050d3af8f	False
5Z1I	/storage9920/home/tinghao.xia/pdb_data/5z1i.cif	118083	bc9054bfbd27db2d98aec0d73ce932f0377eff746a08e84cbe7b65110018a945	False
5Z71	/storage9920/home/tinghao.xia/pdb_data/5z71.cif	145383	bde3d6830a0e7249e99f9c0701c2c1aca2c2a63b3fc522785730272389914b56	False
5ZEG	/storage9920/home/tinghao.xia/pdb_data/5zeg.cif	215658	46129374bdbb1d6218876b238534a7db4b7e3d5165ef685e55eaeaaeef6d7357	False
5ZEI	/storage9920/home/tinghao.xia/pdb_data/5zei.cif	176035	896c7fdaea251f422dae6ab50a5afa543287081f2dc2dc4f209b497ffb6f55fc	False
5ZEJ	/storage9920/home/tinghao.xia/pdb_data/5zej.cif	159017	2c2ff4d4923a7d52f723769a4c62fd1865015a25d7e77853d3925b5dd0ea7849	False
5ZEM	/storage9920/home/tinghao.xia/pdb_data/5zem.cif	150583	b4dd5996594878a788d0b8866ad37501351422cf5d301b30bf927ae3ded11057	False
6AAS	/storage9920/home/tinghao.xia/pdb_data/6aas.cif	1644512	6657417db5353f0b15003392e370c812482c1552ac2f688153d22be4029c3889	False
6AAU	/storage9920/home/tinghao.xia/pdb_data/6aau.cif	1528120	ae52c37a45d94eb4a96a0eb3cd4cd48c3c9cf27660cfb31447ba1770ede0da16	False
6AZ4	/storage9920/home/tinghao.xia/pdb_data/6az4.cif	144789	3453bdddfd4c69d2fa31261c0bbf4960ae00a232a827bd3289ba2e900f7e41f9	False
6BFB	/storage9920/home/tinghao.xia/pdb_data/6bfb.cif	524210	fbdf79e26bb29896976e8ba19643ce07a38020f23078a0f6c3e49d2b5af6811f	False
6BG9	/storage9920/home/tinghao.xia/pdb_data/6bg9.cif	5579813	650e940a2816ee1eb54305cae98180e1c50dab5f87922b717b1cde1233bc993f	False
6BGB	/storage9920/home/tinghao.xia/pdb_data/6bgb.cif	254101	69ff047056413a381bc3ef5e84cd9877baac4b106c770119d7abbafafa2d8e1e	False
6BJX	/storage9920/home/tinghao.xia/pdb_data/6bjx.cif	1476416	6cdf79d62ce0e07e74852879bd9e8099d1f3e74115f625f54f14bc11ae173221	False
6BMD	/storage9920/home/tinghao.xia/pdb_data/6bmd.cif	286238	47cb1af9d01bebee1654f87404f39dee6936da4f9d188323d0c518036d3d069d	False
6BY4	/storage9920/home/tinghao.xia/pdb_data/6by4.cif	880985	c0a5349550004b24405f717978d9b00aa907f5680d7ce1dfc967b55adfbbf8a5	False
6BY5	/storage9920/home/tinghao.xia/pdb_data/6by5.cif	453413	a2a53338a8787d152a5115a4b53ffccd0529ff438b549d39a9fecc50cdd913bd	False
6C27	/storage9920/home/tinghao.xia/pdb_data/6c27.cif	446708	33a3c01e067069069387506af3bab3665b5a7f11b77ee6360a83e475fbd4a1f7	False
6C63	/storage9920/home/tinghao.xia/pdb_data/6c63.cif	365723	515c86fd477d698f907e3e596841c61b60067a42ec0deb9751bd6ed676016752	False
6C64	/storage9920/home/tinghao.xia/pdb_data/6c64.cif	351929	b28808bbfc12eb44699d340e4867c82a5d26685244f1914ff2e2acb4cf36f384	False
6C65	/storage9920/home/tinghao.xia/pdb_data/6c65.cif	372103	17fcb9b4cb2be694fcb4049a81f5ebe897b46fd247c26c3af6595cc9ca90782d	False
6C8D	/storage9920/home/tinghao.xia/pdb_data/6c8d.cif	164076	a95f1e9ef1593b6c49d22c483760b08694ae61e0cdf9a44720a1dd325235b5e6	False
6C8E	/storage9920/home/tinghao.xia/pdb_data/6c8e.cif	131601	5f8e77054ff4d69eabab6ff4d71a16721563417f5ae961cae57ae7d29c1353fc	False
6C8I	/storage9920/home/tinghao.xia/pdb_data/6c8i.cif	141630	772d89cd915c261340926898005947f4a266e01060adad0241b6ac050db401d2	False
6C8J	/storage9920/home/tinghao.xia/pdb_data/6c8j.cif	163072	630f601095ab93233871dc217fa2f0b4214dce73371f8d7a17cd551686c92314	False
6C8K	/storage9920/home/tinghao.xia/pdb_data/6c8k.cif	150373	5d68ca784fcf47f69ad397865b2a73ab8685f55a004f62d934d5571e479ca3dd	False
6C8L	/storage9920/home/tinghao.xia/pdb_data/6c8l.cif	144778	6519c0f30a219d8b0a4602f11b5c0ccc5b489d2b37ba9893952660265c97f14f	False
6C8M	/storage9920/home/tinghao.xia/pdb_data/6c8m.cif	164925	a2fe991b59fc251e4724c1a638c4fdc0883bc166a1b314078cc871ce9d8b2108	False
6C8N	/storage9920/home/tinghao.xia/pdb_data/6c8n.cif	179848	7217c37302b355787132b2e83fc59618fcd849699a92389706801a1f2dab7ca9	False
6C8O	/storage9920/home/tinghao.xia/pdb_data/6c8o.cif	150169	de659d64f44ae06975737b8d0ad25328d8a6455a6ad60def9abb581f325f34ea	False
6CAB	/storage9920/home/tinghao.xia/pdb_data/6cab.cif	137326	f6a56aa7c4d5a77459c1c44513d38ab3477beee44e32200dc2354725d7480264	False
6CB3	/storage9920/home/tinghao.xia/pdb_data/6cb3.cif	1013373	7751445037d6f2cbfd5546fb3ebd677a4c2e4850e9d70650552cbd2c8e34a776	False
6CC1	/storage9920/home/tinghao.xia/pdb_data/6cc1.cif	532481	5d81726e02a62b3c50367a010dc7a1a00819a72f8c3a0169ffe2deb7f6fc5047	False
6CC3	/storage9920/home/tinghao.xia/pdb_data/6cc3.cif	886792	dbe12a5672d4def2ed58c04882f38fb986b5e6f605bc73de9f88101c5688478e	False
6CHR	/storage9920/home/tinghao.xia/pdb_data/6chr.cif	3015615	9e169918d19b6434cdc62ac21b46992fadf289f08e12b6f4138b84797ed88a0e	False
6CIH	/storage9920/home/tinghao.xia/pdb_data/6cih.cif	3084533	a957f34776912ddc2fb5d75ba29a8a5a71a0fd166cc519577efd4c779b3492a8	False
6CK4	/storage9920/home/tinghao.xia/pdb_data/6ck4.cif	1116592	8d6b12f310e432df69906195d410be5ff0bd67c32e82d4ccc6036c009d05b2b7	False
6CK5	/storage9920/home/tinghao.xia/pdb_data/6ck5.cif	581866	293e0ccbe5f1bfbfb5342fb1c80f83cafbd1f446246c3611deb59a15ceb21132	False
6CU1	/storage9920/home/tinghao.xia/pdb_data/6cu1.cif	402922	0cdeb7e2304e1f087913372f9490a7ceac04dea21095a1b4455e1fc254cc71f9	False
6CXZ	/storage9920/home/tinghao.xia/pdb_data/6cxz.cif	148036	28f81b00108c64a02247b16a06a105913bf25a1068dfc1c29a5e7c1fafc9be9f	False
6CY0	/storage9920/home/tinghao.xia/pdb_data/6cy0.cif	280989	707943fda16dcf2e0aa6e40ae4dafcb7ce6efd6fde910019ec2e8894ef7c2d9b	False
6CY2	/storage9920/home/tinghao.xia/pdb_data/6cy2.cif	139744	1d9d4e785f8b1cf853c769cfdca1a27d2ca5a153746c89b5fdcae7f4dec97eee	False
6CY4	/storage9920/home/tinghao.xia/pdb_data/6cy4.cif	383800	6c6a3af070761ad73641e5ef24eef230594bb7eba2265a1d5309de4ee444e5e9	False
6D3P	/storage9920/home/tinghao.xia/pdb_data/6d3p.cif	157396	78ce072b76e01d3b0365e4744fe9982cc218f99c65283f5e384f19d25c1fd8e3	False
6D8L	/storage9920/home/tinghao.xia/pdb_data/6d8l.cif	1515772	af4c67444b69ef29c220d7554cb2d9718af64933a3b7dcae77499b9bc6fda929	False
6D8M	/storage9920/home/tinghao.xia/pdb_data/6d8m.cif	1483805	e25716ef6014ac5548d9c7a753cb008965e22b355d25113e68e3b487f405c109	False
6D8N	/storage9920/home/tinghao.xia/pdb_data/6d8n.cif	1494520	9f9638175e3d4accb343f780c19294fea1af1b3bbe4a726fc660555297075ccd	False
6D8O	/storage9920/home/tinghao.xia/pdb_data/6d8o.cif	1479416	0ac9a99392d6e374272aa5a281385756976994ecb326ddcfc7d4db6322ed02e3	False
6DLQ	/storage9920/home/tinghao.xia/pdb_data/6dlq.cif	325946	6558171bdbc05e6ebeb81f0b97fb7d2126eab9036eb7475eea8498bb7024ab6c	False
6DLR	/storage9920/home/tinghao.xia/pdb_data/6dlr.cif	334678	f452c4deb7c28823e99d14e5b507ad36e613eb9adfde929c6f689f187ba62946	False
6DLS	/storage9920/home/tinghao.xia/pdb_data/6dls.cif	324264	c6242781dca5e7e0f46626aedcd324d7bfa2831b9c8840530462ccce51ad08b1	False
6DLT	/storage9920/home/tinghao.xia/pdb_data/6dlt.cif	322125	207d4875cae624393394399802f55140046fdd7e0be2545bea3315faae947b48	False
6DMC	/storage9920/home/tinghao.xia/pdb_data/6dmc.cif	631789	c841f09fe60313605d6da757cce4247ac155293264fc2296927dde4dae17e882	False
6DMD	/storage9920/home/tinghao.xia/pdb_data/6dmd.cif	579583	24a25863565fe82d7ba0fbc819c513acc3257348e224335c44c258b96c2f49fc	False
6DME	/storage9920/home/tinghao.xia/pdb_data/6dme.cif	319902	7fbb45d13b84b5ea8b52398ee376b569f8041441fc4b886d871ac25a1e743961	False
6DN1	/storage9920/home/tinghao.xia/pdb_data/6dn1.cif	320147	406557b4063178f7947dece67e52c15a558df871cfb903b83b3c4d8de21ed1fa	False
6DN2	/storage9920/home/tinghao.xia/pdb_data/6dn2.cif	512515	4d7d65465a2f8d71cf7b89457d4d95fb05c754aa33f16d4489f6bde376c72250	False
6DN3	/storage9920/home/tinghao.xia/pdb_data/6dn3.cif	315042	49cb0ae2f46f63cae2485a02087ba56fdbbbd5403c2b6a4176720d829fe1bf2c	False
6DNR	/storage9920/home/tinghao.xia/pdb_data/6dnr.cif	524880	beab100eb724ce10ae94c17ba0b11b3f94209541d4846b2e0f1ba8efe83df607	False
6DVK	/storage9920/home/tinghao.xia/pdb_data/6dvk.cif	272351	f17575a6b0b599ee399639c2420b7ba200465ebefea6358a665244b3983aa9ba	False
6E1S	/storage9920/home/tinghao.xia/pdb_data/6e1s.cif	187748	a3c061c45b62dc94ceca53fbaae4174223ba31976cfd10f32bd208139f3ef303	False
6E1T	/storage9920/home/tinghao.xia/pdb_data/6e1t.cif	199777	ce584859741d968403e9ad4100dbe54cd1d807afb1e170bb0bee46c2465b48c7	False
6E1U	/storage9920/home/tinghao.xia/pdb_data/6e1u.cif	189555	f764f5ade328552373059b046750b2da04b14f60b76fd0c9fea12fd22c9da2d7	False
6E1V	/storage9920/home/tinghao.xia/pdb_data/6e1v.cif	180695	0949d5b3139794571472d637daf0019e6b16bbd1c3d1cb92de7026762909ea3d	False
6E1W	/storage9920/home/tinghao.xia/pdb_data/6e1w.cif	196628	40ce504f81513f86870cc0f807e0e78cb8718ffd9e206f8f58c44547a9cd2250	False
6E7L	/storage9920/home/tinghao.xia/pdb_data/6e7l.cif	106248	189321501443d84fa3d80c360bc9fd90a2708497664ab975d15d29db71276af4	False
6E80	/storage9920/home/tinghao.xia/pdb_data/6e80.cif	215248	9012dc4b35eec6290227fab537cea03e4af92cba3305e318f5a4cf2b47334987	False
6E81	/storage9920/home/tinghao.xia/pdb_data/6e81.cif	213032	abd2696686ef110963406ebbde9553a06a7995459d029bdc1d4e0d41c5a0c630	False
6E82	/storage9920/home/tinghao.xia/pdb_data/6e82.cif	211977	2396964cc2c9ecb84622b5ffbb2e25021b82a8b727429a517cb021ea37648648	False
6E84	/storage9920/home/tinghao.xia/pdb_data/6e84.cif	212332	3220c532bcccf95fc24d8e54296cd95f40e2e0842a7d4b4007b7e392b972426d	False
6E8S	/storage9920/home/tinghao.xia/pdb_data/6e8s.cif	271046	c35be3729d0e02e982446564ae0446a820fcbfea5d700eae9a84249a6f9b4871	False
6E8T	/storage9920/home/tinghao.xia/pdb_data/6e8t.cif	445269	5e6f751b702afba0f5eba79529989d3c1426f52671a978567c29579d57bbade1	False
6E8U	/storage9920/home/tinghao.xia/pdb_data/6e8u.cif	209964	706731f95c4b1989cd2bbc2bc470fb9922687d3b5c04e6840726ca2da86b12d1	False
6EZ0	/storage9920/home/tinghao.xia/pdb_data/6ez0.cif	1659971	498570998eb7c4c4f9ffc446cd9f8f3a90849b7d6af7fa7240ed82145a6cc8bd	False
6FZ0	/storage9920/home/tinghao.xia/pdb_data/6fz0.cif	265318	cd284241a13d885eddaa724ef60806ba0dbed956f0528a89e8a5ee87799eedd2	False
6G7Z	/storage9920/home/tinghao.xia/pdb_data/6g7z.cif	920774	3231a25719e733bcfdd214c981fc969c94aeec1abb0a80f476f6413d91cac9ea	False
